RECORD INDEX,NEIGHBORHOOD,BLDGCAT,BLDGDESCRIPTION,TAXCLP,BLOCK,LOT,BLDGCP,ADDRESS,ZIP_CODE,RESIDENTIAL_ UNITS,COMMERCIAL_UNITS,UNITS,LANDSFT,GROSSSF,BUILT,TAXCLSALE,BLDGCTOS,SALE_PRICE,SALE_DATE
10410,UPPER EAST SIDE (59-79),8,RENTALS - ELEVATOR APARTMENTS,2,1421,21,D6,1261 2 AVENUE,10065,322,6,328,"40,168","490,652",1979,2,D6,"$402,625,000.00",4/20/2023
10411,UPPER EAST SIDE (59-79),8,RENTALS - ELEVATOR APARTMENTS,2,1429,37,D3,222 EAST 75TH STREET,10021,41,0,41,"6,020","23,490",1930,2,D3,$0.00,1/31/2023
10412,UPPER EAST SIDE (59-79),8,RENTALS - ELEVATOR APARTMENTS,2B,1431,34,D6,238 EAST 77TH STREET,10075,8,1,9,"2,248","7,000",1910,2,D6,$0.00,10/1/2023
10413,UPPER EAST SIDE (59-79),8,RENTALS - ELEVATOR APARTMENTS,2,1455,13,D8,420-434 EAST 61ST ST,10022,234,0,234,"35,904","307,000",2001,2,D8,"$193,729,515.00",11/23/2022
10414,UPPER EAST SIDE (59-79),8,RENTALS - ELEVATOR APARTMENTS,2,1455,21,D8,1113 YORK AVENUE,10065,209,1,210,"26,956","283,848",2009,2,D8,"$221,270,485.00",11/23/2022
10415,UPPER EAST SIDE (59-79),8,RENTALS - ELEVATOR APARTMENTS,2,1457,17,D6,"425 EAST 63RD STREET, W4A",10065,503,6,509,"96,300","723,578",1950,2,D6,"$585,000.00",2/2/2023
10416,UPPER EAST SIDE (59-79),8,RENTALS - ELEVATOR APARTMENTS,2,1484,26,D8,530 EAST 73RD STREET,10021,414,0,414,"28,397","583,731",1986,2,D8,"$410,000,000.00",11/23/2022
10417,UPPER EAST SIDE (59-79),8,RENTALS - ELEVATOR APARTMENTS,2,1486,1,D3,501 EAST 74TH STREET,10021,82,0,82,"6,096","71,750",2014,2,D3,$0.00,9/11/2023
10418,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1387,33,C6,"59 EAST 72ND ST, 1A",10021,,,,,,1924,2,C6,"$245,000.00",5/16/2023
10419,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1387,33,C6,"59 EAST 72ND STREET, 2B",10021,,,,,,1924,2,C6,"$575,000.00",11/16/2022
10420,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2C,1388,63,C6,"14 EAST 74TH STREET, 2",10021,,,,,,1930,2,C6,"$1,450,000.00",7/13/2023
10421,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2C,1388,112,C6,"19 EAST 73RD STREET, 4",10021,,,,,,1925,2,C6,"$2,275,000.00",4/27/2023
10422,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2C,1389,62,C6,"12 EAST 75TH STREET, 2R",10021,,,,,,1910,2,C6,"$1,300,000.00",4/27/2023
10423,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1390,27,C6,"39 EAST 75TH STREET, 2E",10021,,,,,,1948,2,C6,"$1,800,000.00",8/16/2023
10424,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2C,1399,10,C6,"125 EAST 64TH ST, 2A",10065,,,,,,1910,2,C6,"$1,021,834.00",11/16/2022
10425,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2C,1426,9,C6,"213 EAST 71ST STREET, 4",10021,,,,,,1910,2,C6,"$1,550,000.00",2/9/2023
10426,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1447,36,C6,"328 EAST 73RD STREET, 2D",10021,,,,,,1910,2,C6,"$340,000.00",11/3/2022
10427,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1447,36,C6,"328 EAST 73RD STREET, 4D",10021,,,,,,1910,2,C6,"$400,000.00",4/26/2023
10428,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1447,37,C6,"326 EAST 73RD STREET, 2B",10021,,,,,,1910,2,C6,"$410,000.00",6/28/2023
10429,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1447,37,C6,"326 EAST 73RD STREET, 5D",10021,,,,,,1910,2,C6,"$350,000.00",6/29/2023
10430,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1451,38,C6,"334 EAST 77TH STREET, 9",10075,,,,,,1910,2,C6,"$425,000.00",1/18/2023
10431,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1451,39,C6,"332 E 77 ST, 19",10075,,,,,,1910,2,C6,"$300,000.00",5/31/2023
10432,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1451,41,C6,"328 E 77 ST, 1B",10075,,,,,,1910,2,C6,$0.00,3/19/2023
10433,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1451,41,C6,"328 EAST 77 STREET, 1C",10075,,,,,,1910,2,C6,$0.00,4/18/2023
10434,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2C,1452,34,C6,"348 EAST 78TH STREET, 1RG",10075,,,,,,1910,2,C6,"$1,552,500.00",11/8/2022
10435,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2C,1460,32,C6,"436 EAST 66TH STREET, 4W",10065,,,,,,1910,2,C6,"$504,000.00",8/17/2023
10436,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1467,42,C6,"408 EAST 73RD STREET, 2D",10021,,,,,,1910,2,C6,"$435,000.00",1/19/2023
10437,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2C,1467,43,C6,"406 EAST 73RD STREET, 2R",10021,,,,,,1910,2,C6,"$695,000.00",9/12/2023
10438,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1468,35,C6,"482 EAST 74 STREET, 5B",10021,,,,,,1910,2,C6,"$315,000.00",9/28/2023
10439,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1471,36,C6,"424 EAST 77TH STREET, 4B",10075,,,,,,1910,2,C6,"$315,000.00",1/9/2023
10440,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1473,12,C6,"417 EAST 78TH STREET, 1B",10075,,,,,,1910,2,C6,"$275,000.00",8/9/2023
10441,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1473,14,C6,"421 EAST 78TH STREET, 2D",10075,,,,,,1910,2,C6,"$399,000.00",1/26/2023
10442,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1484,22,C6,"531 EAST 72ND STREET, 2E",10021,,,,,,1910,2,C6,"$800,000.00",5/15/2023
10443,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,8,C6,"509 E. 77TH STREET, 1G",10075,,,,,,1900,2,C6,"$325,000.00",1/26/2023
10444,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,8,C6,"509 EAST 77TH ST, 2I",10075,,,,,,1900,2,C6,$0.00,11/10/2022
10445,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,8,C6,"509 EAST 77TH, 5I",10075,,,,,,1900,2,C6,"$432,500.00",6/14/2023
10446,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,8,C6,"517 EAST 77TH STREET, 1M",10075,,,,,,1900,2,C6,"$350,000.00",8/3/2023
10447,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,8,C6,"517 EAST 77TH STREET, 2I",10075,,,,,,1900,2,C6,"$416,500.00",8/18/2023
10448,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,37,C6,"516 EAST 78 STREET, 3J",10075,,,,,,1910,2,C6,"$530,000.00",2/7/2023
10449,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,37,C6,"516 EAST 78TH STREET, 1H",10075,,,,,,1910,2,C6,"$425,000.00",7/13/2023
10450,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,37,C6,"516 EAST 78TH STREET, 4A",10075,,,,,,1910,2,C6,"$315,000.00",11/9/2022
10451,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,37,C6,"516 EAST 78TH STREET, 5C",10075,,,,,,1910,2,C6,"$425,000.00",1/11/2023
10452,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,37,C6,"516 EAST 78TH STREET, 6E",10075,,,,,,1910,2,C6,"$330,000.00",3/6/2023
10453,UPPER EAST SIDE (59-79),9,COOPS - WALKUP APARTMENTS,2,1489,37,C6,"518 EAST 78TH STREET, 5M",10075,,,,,,1910,2,C6,"$330,000.00",1/18/2023
10454,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1374,1,D4,"781 5TH AVENUE, 2307",10022,,,,,,1928,2,D4,"$1,600,000.00",7/26/2023
10455,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1374,1,D4,"781 5TH AVENUE, 27T",10022,,,,,,1928,2,D4,"$9,350,000.00",6/27/2023
10456,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1374,1,D4,"781 FIFTH AVENUE, 2804",10022,,,,,,1928,2,D4,"$1,500,000.00",6/15/2023
10457,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1374,1,D4,"781 FIFTH AVENUE, 313",10022,,,,,,1928,2,D4,"$550,000.00",11/16/2022
10458,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1374,37,D4,"510 PARK AVENUE, PH-B",10022,,,,,,1925,2,D4,"$7,300,000.00",12/22/2022
10459,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1374,69,D4,"785 FIFTH AVENUE, 5C",10022,,,,,,1963,2,D4,$0.00,3/9/2023
10460,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1374,69,D4,"785 FIFTH AVENUE, 6B",10022,,,,,,1963,2,D4,"$1,500,000.00",2/1/2023
10461,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1376,15,D4,"21 EAST 61ST ST, 11A",10065,,,,,,1951,2,D4,"$7,450,000.00",6/16/2023
10462,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1376,15,D4,"21 EAST 61ST STREET, 11B",10065,,,,,,1951,2,D4,"$7,550,000.00",6/22/2023
10463,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1376,15,D4,"21 EAST 61ST STREET, 12C",10065,,,,,,1951,2,D4,$0.00,6/20/2023
10464,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1376,15,D4,"21 EAST 61ST STRET, 9E",10065,,,,,,1951,2,D4,"$6,750,000.00",8/28/2023
10465,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1376,37,D4,"550 PARK AVENUE, 11W",10065,,,,,,1917,2,D4,"$6,672,500.00",9/14/2023
10466,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1376,37,D4,"550 PARK AVENUE, 8E",10065,,,,,,1917,2,D4,"$9,990,000.00",8/2/2023
10467,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1376,51,D4,"30 EAST 62ND STREET, 10F",10065,,,,,,1958,2,D4,"$2,250,000.00",5/31/2023
10468,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1376,51,D4,"30 EAST 62ND STREET, 11EF",10065,,,,,,1958,2,D4,"$4,750,000.00",11/29/2022
10469,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1376,51,D4,"30 EAST 62ND STREET, 14C",10065,,,,,,1958,2,D4,"$3,095,000.00",9/28/2023
10470,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1376,51,D4,"30 EAST 62ND STREET, PHC",10065,,,,,,1958,2,D4,"$4,000,000.00",8/17/2023
10471,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1377,1,D4,"810 FIFTH AVENUE, 8/SR1",10065,,,,,,1926,2,D4,"$14,500,000.00",7/20/2023
10472,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1377,3,D4,"812 FIFTH AVE, 5B",10065,,,,,,1963,2,D4,"$731,500.00",6/7/2023
10473,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1377,40,D4,"570 PARK AVENUE, 11-A",10065,,,,,,1916,2,D4,$0.00,11/21/2022
10474,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1377,40,D4,"570 PARK AVENUE, 5A",10065,,,,,,1916,2,D4,$0.00,1/11/2023
10475,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1377,40,D4,"570 PARK AVENUE, 5C",10065,,,,,,1916,2,D4,"$5,765,000.00",4/19/2023
10476,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1377,40,D4,"570 PARK AVENUE, 6C",10065,,,,,,1916,2,D4,$0.00,10/11/2023
10477,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1377,40,D4,"570 PARK AVENUE, 9B",10065,,,,,,1916,2,D4,"$3,500,000.00",5/9/2023
10478,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2C,1377,160,D4,"18 EAST 63RD STREET, 2",10065,,,,,,1920,2,D4,"$1,305,000.00",2/10/2023
10479,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2C,1377,160,D4,"18 EAST 63RD STREET, 8",10065,,,,,,1920,2,D4,"$1,050,000.00",11/9/2022
10480,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1378,1,D4,"820 FIFTH AVENUE, 2S",10065,,,,,,1916,2,D4,"$10,000,000.00",3/23/2023
10481,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2C,1378,13,D4,"17 EAST 63RD STREET, 1",10065,,,,,,1905,2,D4,"$4,000,000.00",9/13/2023
10482,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1378,33,D4,"580 PARK AVENUE, 12A",10065,,,,,,1923,2,D4,$0.00,3/31/2023
10483,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1378,33,D4,"580 PARK AVENUE, 7A",10065,,,,,,1923,2,D4,"$4,600,000.00",11/1/2022
10484,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1378,33,D4,"580 PARK AVENUE, 7C",10065,,,,,,1923,2,D4,"$4,500,000.00",8/21/2023
10485,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1378,48,D4,"32 EAST 64 STREET, 5NE",10065,,,,,,1910,2,D4,"$2,650,000.00",11/22/2022
10486,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1378,70,D4,"825 5TH AVENUE, 6C",10065,,,,,,1927,2,D4,"$2,220,000.00",3/20/2023
10487,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1378,70,D4,"825 FIFTH AVENUE, 17AB",10065,,,,,,1927,2,D4,"$5,450,000.00",3/15/2023
10488,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1378,70,D4,"825 FIFTH AVENUE, 17CD",10065,,,,,,1927,2,D4,"$4,400,000.00",8/29/2023
10489,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1378,70,D4,"825 FIFTH AVENUE, 9BC",10065,,,,,,1927,2,D4,"$4,950,000.00",3/15/2023
10490,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,1,D4,"834 FIFTH AVENUE, 7B",10065,,,,,,1931,2,D4,"$21,000,000.00",11/10/2022
10491,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,21,D4,"29 EAST 64TH STREET, 2B",10065,,,,,,1922,2,D4,"$2,400,000.00",12/15/2022
10492,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,21,D4,"29 EAST 64TH STREET, 4C",10065,,,,,,1922,2,D4,"$2,695,000.00",11/18/2022
10493,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,21,D4,"29 EAST 64TH STREET, 7A",10065,,,,,,1922,2,D4,"$4,098,481.00",3/30/2023
10494,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,21,D4,"29 EAST 64TH, 4B",10065,,,,,,1922,2,D4,$0.00,7/14/2023
10495,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,51,D4,"30 E 65, 7D",10065,,,,,,1962,2,D4,"$1,150,000.00",5/31/2023
10496,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,51,D4,"30 E 65TH ST., 4A",10065,,,,,,1962,2,D4,"$1,800,000.00",7/24/2023
10497,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,51,D4,"30 EAST 65, 1G",10065,,,,,,1962,2,D4,"$135,000,000.00",8/4/2023
10498,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,51,D4,"30 EAST 65, 2A/B",10065,,,,,,1962,2,D4,"$135,000,000.00",8/4/2023
10499,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,51,D4,"30 EAST 65, 2E",10065,,,,,,1962,2,D4,"$135,000,000.00",8/4/2023
10500,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1379,51,D4,"30 EAST 65TH STREET, 5D",10065,,,,,,1962,2,D4,"$995,000.00",6/21/2023
10501,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,23,D4,"27 EAST 65TH STREET, 3F",10065,,,,,,1963,2,D4,$0.00,6/27/2023
10502,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,23,D4,"27 EAST 65TH STREET, 8B",10065,,,,,,1963,2,D4,"$630,000.00",2/24/2023
10503,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,23,D4,"27 EAST 65TH STREET, 8F",10065,,,,,,1963,2,D4,$0.00,2/24/2023
10504,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,39,D4,"630 PARK AVENUE, 10B",10065,,,,,,1917,2,D4,"$3,575,200.00",11/10/2022
10505,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,39,D4,"630 PARK AVENUE, 11C",10065,,,,,,1917,2,D4,"$3,200,000.00",1/12/2023
10506,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,39,D4,"630 PARK AVENUE, 12A",10065,,,,,,1917,2,D4,"$3,395,000.00",6/16/2023
10507,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,39,D4,"630 PARK AVENUE, 2HAL",10065,,,,,,1917,2,D4,$0.00,4/1/2023
10508,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,39,D4,"630 PARK AVENUE, 7B",10065,,,,,,1917,2,D4,$0.00,9/19/2023
10509,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,39,D4,"630 PARK AVENUE, 9A",10065,,,,,,1917,2,D4,$0.00,1/2/2023
10510,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,39,D4,"630 PARK AVENUE, 9C",10065,,,,,,1917,2,D4,$0.00,6/20/2023
10511,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,39,D4,"630 PARK AVENUE, STV1",10065,,,,,,1917,2,D4,$0.00,4/1/2023
10512,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1380,39,D4,"630 PARK AVENUE, SV1",10065,,,,,,1917,2,D4,$0.00,1/2/2023
10513,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,1,D4,"1 EAST 66 STREET, 3E",10065,,,,,,1949,2,D4,"$944,000.00",1/5/2023
10514,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,1,D4,"1 EAST 66TH STREET, 11D",10065,,,,,,1949,2,D4,"$3,400,000.00",6/1/2023
10515,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,1,D4,"1 EAST 66TH STREET, 11E",10065,,,,,,1949,2,D4,"$1,575,000.00",1/19/2023
10516,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,1,D4,"1 EAST 66TH STREET, 12D",10065,,,,,,1949,2,D4,"$3,300,000.00",2/17/2023
10517,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,1,D4,"1 EAST 66TH STREET, 3E",10065,,,,,,1949,2,D4,$0.00,9/14/2023
10518,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,1,D4,"850 FIFTH AVENUE, MEDIC",10065,,,,,,1949,2,D4,"$1,350,000.00",9/14/2023
10519,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,25,D4,"53 EAST 66TH STREET, 2D",10065,,,,,,1924,2,D4,"$1,200,000.00",5/17/2023
10520,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,25,D4,"53 EAST 66TH STREET, 4D",10065,,,,,,1924,2,D4,"$1,125,000.00",3/8/2023
10521,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,25,D4,"53 EAST 66TH STREET, 5AB",10065,,,,,,1924,2,D4,"$8,350,000.00",9/14/2023
10522,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,25,D4,"53 EAST 66TH STREET, 9B/PH",10065,,,,,,1924,2,D4,"$5,200,000.00",2/23/2023
10523,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,38,D4,"650 PARK AVENUE, 12A",10065,,,,,,1962,2,D4,"$840,000.00",10/19/2023
10524,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,38,D4,"650 PARK AVENUE, 3E",10065,,,,,,1962,2,D4,"$1,950,000.00",3/6/2023
10525,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,38,D4,"650 PARK AVENUE, 4E",10065,,,,,,1962,2,D4,"$1,760,000.00",12/16/2022
10526,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1381,69,D4,"2 EAST 67TH STREET, 6 FL",10065,,,,,,1928,2,D4,$0.00,12/30/2022
10527,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1382,1,D4,"857 FIFTH AVENUE, 9",10065,,,,,,1962,2,D4,"$7,145,250.00",6/20/2023
10528,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1382,65,D4,"6-8 EAST 68TH STREET, 6PH",10065,,,,,,1920,2,D4,$0.00,3/28/2023
10529,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1382,69,D4,"860 FIFTH AVENUE, 14C",10065,,,,,,1950,2,D4,"$2,300,000.00",8/22/2023
10530,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1382,69,D4,"860 FIFTH AVENUE, 2AB",10065,,,,,,1950,2,D4,"$1,965,000.00",12/12/2022
10531,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1382,69,D4,"860 FIFTH AVENUE, 6E",10065,,,,,,1950,2,D4,"$1,300,000.00",11/30/2022
10532,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1382,69,D4,"860 FIFTH AVENUE, 6F",10065,,,,,,1950,2,D4,"$1,275,000.00",11/2/2022
10533,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1382,69,D4,"860 FIFTH AVENUE, 8E",10065,,,,,,1950,2,D4,"$1,350,000.00",7/10/2023
10534,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1383,1,D4,"870 5 AVENUE, 4-A",10065,,,,,,1949,2,D4,"$3,125,000.00",2/2/2023
10535,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1383,1,D4,"870 FIFTH AVENUE, 10065",10065,,,,,,1949,2,D4,$0.00,11/10/2022
10536,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1383,1,D4,"870 FIFTH AVENUE, 4E",10065,,,,,,1949,2,D4,$0.00,9/19/2023
10537,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1383,69,D4,"875 5 AVENUE, 3C",10065,,,,,,1940,2,D4,$0.00,12/28/2022
10538,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1383,69,D4,"875 5TH AVE, 7A",10065,,,,,,1940,2,D4,"$3,260,000.00",11/10/2022
10539,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1383,69,D4,"875 5TH AVE, PHAB",10065,,,,,,1940,2,D4,$0.00,12/2/2022
10540,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1383,69,D4,"875 FIFTH AVENUE, 5A",10065,,,,,,1940,2,D4,"$2,600,000.00",5/31/2023
10541,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1384,1,D4,"880 5TH AVE, 10H",10021,,,,,,1948,2,D4,"$1,925,000.00",7/19/2023
10542,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1384,1,D4,"880 5TH AVENUE, 3D",10021,,,,,,1948,2,D4,"$4,275,000.00",10/16/2023
10543,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1384,1,D4,"880 FIFTH AVENUE, 5F",10021,,,,,,1948,2,D4,"$4,400,000.00",10/16/2023
10544,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1384,10,D4,"3 E 69TH, 9/10C",10021,,,,,,1938,2,D4,"$1,725,000.00",7/17/2023
10545,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1384,10,D4,"3 EAST 69TH STREET, 2/3A",10021,,,,,,1938,2,D4,"$1,700,000.00",12/14/2022
10546,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1384,32,D4,"700 PARK AVENUE, 11B",10021,,,,,,1960,2,D4,"$3,080,000.00",3/16/2023
10547,UPPER EAST SIDE (59-79),10,COOPS - ELEVATOR APARTMENTS,2,1384,32,D4,"700 PARK AVENUE, 20A",10021,,,,,,1960,2,D4,$0.00,1/26/2023
